customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaymentMethod,InternetService,TechSupport,OnlineSecurity,MonthlyCharges,TotalCharges,Churn
CUST2075,Male,1,No,Yes,37,Month-to-month,Mailed check,Fiber optic,Yes,No,107.98,4030.56,No
CUST2076,Female,0,Yes,No,2,One year,Credit card,DSL,No,No,75.49,272.47,No
CUST2077,Male,0,Yes,No,65,Month-to-month,Electronic check,Fiber optic,No,No,83.99,5527.61,Yes
CUST2078,Female,1,No,No,70,Month-to-month,Mailed check,DSL,No,No,106.7,7477.1,Yes
CUST2079,Male,0,Yes,No,42,Two year,Electronic check,No,No,No,97.14,4065.81,No
CUST2080,Male,0,No,No,61,Month-to-month,Credit card,No,No,No,82.27,5034.89,No
CUST2081,Male,0,Yes,No,70,One year,Credit card,DSL,No,No,118.19,8224.54,No
CUST2082,Male,0,No,No,23,Month-to-month,Bank transfer,Fiber optic,No,No,87.94,1998.74,Yes
CUST2083,Female,1,No,Yes,38,One year,Mailed check,DSL,No,No,117.5,4366.91,Yes
CUST2084,Female,0,Yes,Yes,67,Two year,Electronic check,Fiber optic,No,Yes,23.85,1619.68,No
CUST2085,Male,0,Yes,No,43,Month-to-month,Bank transfer,No,No,No,32.17,1366.43,No
CUST2086,Male,0,Yes,No,4,One year,Credit card,Fiber optic,Yes,No,64.05,287.1,No
CUST2087,Female,0,No,Yes,54,Two year,Credit card,DSL,No,No,57.26,3098.03,No
CUST2088,Female,0,No,No,29,Month-to-month,Bank transfer,DSL,No,No,97.84,2786.82,Yes
CUST2089,Female,0,Yes,Yes,28,Month-to-month,Electronic check,No,No,No,34.38,972.66,Yes
CUST2090,Female,0,No,No,25,One year,Credit card,Fiber optic,No,Yes,117.56,2903.33,No
CUST2091,Male,1,Yes,No,25,Month-to-month,Credit card,Fiber optic,No,No,50.14,1336.27,No
CUST2092,Female,0,Yes,No,36,Month-to-month,Mailed check,DSL,No,Yes,61.75,2180.83,No
CUST2093,Male,0,No,No,52,Two year,Bank transfer,DSL,Yes,No,46.02,2369.54,No
CUST2094,Female,0,Yes,Yes,29,Month-to-month,Credit card,No,No,No,77.1,2185.22,No
CUST2095,Female,0,Yes,No,2,Two year,Electronic check,Fiber optic,Yes,Yes,23.98,0.0,No
CUST2096,Female,0,Yes,Yes,42,Two year,Mailed check,Fiber optic,No,No,33.27,1398.84,Yes
CUST2097,Female,0,Yes,No,6,One year,Bank transfer,Fiber optic,No,No,94.07,502.15,No
CUST2098,Female,0,Yes,Yes,48,Month-to-month,Electronic check,Fiber optic,Yes,No,37.02,1767.57,Yes
CUST2099,Male,0,Yes,No,72,Month-to-month,Credit card,DSL,No,No,42.02,3046.94,Yes
CUST2100,Male,1,No,No,40,Month-to-month,Bank transfer,DSL,No,No,98.88,3934.02,No
CUST2101,Female,0,Yes,No,53,Two year,Bank transfer,Fiber optic,Yes,Yes,27.52,1348.41,No
CUST2102,Female,0,No,No,68,Month-to-month,Electronic check,Fiber optic,No,No,62.62,4324.86,No
CUST2103,Male,0,Yes,No,26,Month-to-month,Bank transfer,Fiber optic,Yes,No,20.35,542.43,No
CUST2104,Female,0,Yes,Yes,7,Month-to-month,Electronic check,No,No,No,53.37,387.52,Yes
CUST2105,Female,0,No,Yes,31,Month-to-month,Credit card,Fiber optic,No,Yes,89.3,2756.7,Yes
CUST2106,Male,1,No,No,63,Month-to-month,Mailed check,DSL,No,No,27.19,1753.51,No
CUST2107,Female,1,Yes,Yes,9,One year,Electronic check,No,No,No,108.61,1024.39,Yes
CUST2108,Female,0,No,Yes,12,Month-to-month,Mailed check,Fiber optic,No,No,110.77,1381.14,Yes
CUST2109,Male,1,No,No,62,Month-to-month,Bank transfer,Fiber optic,Yes,Yes,28.71,1793.46,Yes
CUST2110,Male,0,No,No,34,Month-to-month,Electronic check,Fiber optic,No,No,119.05,3978.9,Yes
CUST2111,Male,0,No,No,60,One year,Credit card,Fiber optic,No,Yes,48.35,2921.26,Yes
CUST2112,Female,0,Yes,No,53,One year,Electronic check,DSL,Yes,Yes,26.58,1422.11,No
CUST2113,Male,1,Yes,No,7,Month-to-month,Electronic check,Fiber optic,No,No,18.52,102.21,Yes
CUST2114,Male,0,No,Yes,28,One year,Electronic check,No,Yes,No,59.67,1630.67,No
CUST2115,Male,0,Yes,No,40,Month-to-month,Mailed check,Fiber optic,No,No,82.24,3316.75,No
CUST2116,Male,0,No,No,29,Two year,Mailed check,Fiber optic,No,No,51.88,1500.73,No
CUST2117,Male,0,Yes,No,20,Month-to-month,Bank transfer,DSL,No,No,103.35,2047.49,Yes
CUST2118,Male,0,Yes,Yes,10,One year,Bank transfer,DSL,No,No,91.09,994.52,No
CUST2119,Female,1,No,No,1,Two year,Bank transfer,DSL,No,No,53.72,,No
CUST2120,Female,0,Yes,Yes,49,Two year,Bank transfer,DSL,Yes,No,92.9,4573.83,No
CUST2121,Male,0,No,Yes,40,Month-to-month,Electronic check,No,No,Yes,113.93,4618.12,Yes
CUST2122,Male,1,No,Yes,65,Month-to-month,Mailed check,Fiber optic,No,Yes,27.5,1804.02,Yes
CUST2123,Male,0,No,No,2,One year,Mailed check,Fiber optic,No,No,49.22,63.23,Yes
CUST2124,Female,1,No,No,50,Month-to-month,Mailed check,Fiber optic,No,No,65.26,3243.52,Yes
CUST2125,Female,0,No,No,67,Two year,Mailed check,DSL,Yes,Yes,68.79,4645.53,No
CUST2126,Female,0,No,No,24,One year,Bank transfer,No,No,No,73.3,1790.44,Yes
CUST2127,Female,0,No,No,29,One year,Electronic check,Fiber optic,Yes,No,48.66,1433.46,No
CUST2128,Female,1,Yes,Yes,10,Month-to-month,Mailed check,DSL,Yes,No,86.06,803.71,Yes
CUST2129,Female,0,Yes,Yes,16,One year,Credit card,Fiber optic,No,Yes,83.8,1381.47,No
CUST2130,Female,0,Yes,No,25,One year,Electronic check,No,Yes,No,76.94,1920.25,No
CUST2131,Female,0,Yes,No,22,Two year,Credit card,No,Yes,No,29.6,681.2,No
CUST2132,Female,0,No,No,55,Month-to-month,Electronic check,DSL,No,No,66.65,3624.24,Yes
CUST2133,Male,0,No,Yes,51,Month-to-month,Electronic check,No,Yes,Yes,54.34,2869.64,Yes
CUST2134,Male,0,No,Yes,47,Month-to-month,Electronic check,DSL,Yes,Yes,68.09,3212.6,Yes
CUST2135,Male,1,Yes,Yes,19,Month-to-month,Credit card,DSL,Yes,No,112.03,2107.69,No
CUST2136,Male,0,No,No,1,One year,Mailed check,No,Yes,No,67.01,99.32,No
CUST2137,Female,0,Yes,No,30,Two year,Mailed check,No,No,No,19.43,625.8,Yes
CUST2138,Female,0,No,No,26,Month-to-month,Credit card,Fiber optic,No,No,62.76,1663.46,Yes
CUST2139,Male,1,No,No,1,Two year,Mailed check,Fiber optic,No,No,101.71,51.97,Yes
CUST2140,Female,0,Yes,No,3,Month-to-month,Bank transfer,No,No,Yes,97.57,349.84,Yes
CUST2141,Male,0,Yes,No,12,Month-to-month,Mailed check,Fiber optic,Yes,No,70.37,827.2,No
CUST2142,Female,0,Yes,Yes,34,Month-to-month,Bank transfer,No,Yes,Yes,43.48,1477.52,No
CUST2143,Male,0,No,No,71,Month-to-month,Bank transfer,Fiber optic,Yes,No,65.44,4535.8,Yes
CUST2144,Female,0,No,No,65,Two year,Bank transfer,No,No,No,75.5,4884.3,No
CUST2145,Female,0,No,Yes,5,Month-to-month,Credit card,No,No,No,119.99,576.43,Yes
CUST2146,Male,0,Yes,No,30,One year,Mailed check,DSL,No,Yes,83.71,2533.83,Yes
CUST2147,Female,0,Yes,No,9,Month-to-month,Mailed check,No,No,Yes,88.82,773.13,Yes
CUST2148,Male,0,No,No,20,Two year,Credit card,Fiber optic,Yes,No,68.13,1281.52,No
CUST2149,Male,0,No,No,22,Month-to-month,Credit card,Fiber optic,No,No,54.16,1203.71,No
CUST2150,Male,0,Yes,No,2,Month-to-month,Mailed check,Fiber optic,No,No,100.92,189.32,Yes
CUST2151,Male,0,Yes,No,31,Month-to-month,Credit card,DSL,No,No,68.48,2086.45,No
CUST2152,Female,0,No,Yes,19,Month-to-month,Credit card,Fiber optic,No,No,119.46,2274.12,Yes
CUST2153,Female,0,Yes,Yes,28,Month-to-month,Bank transfer,No,No,No,64.63,1720.65,Yes
CUST2154,Female,0,Yes,Yes,51,Two year,Credit card,DSL,No,Yes,24.94,1302.96,No
CUST2155,Male,0,Yes,Yes,45,One year,Bank transfer,Fiber optic,No,No,87.62,3933.76,Yes
CUST2156,Female,0,No,No,33,One year,Electronic check,No,No,No,22.76,737.71,No
CUST2157,Male,0,No,No,60,Month-to-month,Bank transfer,Fiber optic,No,No,43.55,2660.64,No
CUST2158,Female,0,No,Yes,71,Month-to-month,Bank transfer,Fiber optic,Yes,No,54.08,3812.89,No
CUST2159,Female,0,No,No,70,Month-to-month,Credit card,Fiber optic,No,Yes,93.43,6553.03,Yes
CUST2160,Female,0,No,Yes,69,Two year,Mailed check,Fiber optic,No,Yes,68.41,4713.81,No
CUST2161,Male,0,Yes,No,10,Two year,Electronic check,Fiber optic,Yes,Yes,20.92,370.0,No
CUST2162,Female,0,No,Yes,62,Two year,Electronic check,No,No,No,80.92,5041.46,No
CUST2163,Female,1,Yes,No,20,Two year,Electronic check,Fiber optic,Yes,No,59.97,1142.33,No
CUST2164,Male,0,No,Yes,2,Month-to-month,Mailed check,No,No,No,112.03,311.67,No
CUST2165,Female,1,Yes,No,9,Month-to-month,Electronic check,Fiber optic,No,Yes,68.96,672.79,No
CUST2166,Male,0,Yes,No,26,Month-to-month,Electronic check,DSL,No,Yes,90.32,2350.57,Yes
CUST2167,Female,0,Yes,No,11,Month-to-month,Mailed check,Fiber optic,Yes,Yes,40.32,421.65,Yes
CUST2168,Male,0,Yes,Yes,6,Month-to-month,Electronic check,Fiber optic,No,No,95.62,507.4,Yes
CUST2169,Male,0,Yes,Yes,16,Month-to-month,Credit card,Fiber optic,No,Yes,91.54,1486.17,Yes
CUST2170,Female,0,Yes,Yes,64,One year,Credit card,DSL,No,Yes,110.22,7020.32,No
CUST2171,Male,0,No,No,63,Two year,Bank transfer,DSL,No,No,21.45,1307.35,No
CUST2172,Male,0,Yes,Yes,25,One year,Bank transfer,DSL,No,No,63.65,1630.02,No
CUST2173,Male,1,No,No,14,Two year,Bank transfer,DSL,No,No,87.27,1299.03,No
CUST2174,Male,0,No,No,32,Month-to-month,Credit card,Fiber optic,Yes,Yes,27.71,862.91,Yes
CUST2175,Male,0,No,No,61,Month-to-month,Credit card,DSL,Yes,No,59.88,3692.97,No
CUST2176,Male,0,No,No,46,One year,Credit card,Fiber optic,No,No,114.1,5259.21,No
CUST2177,Female,0,No,Yes,34,Month-to-month,Bank transfer,DSL,Yes,Yes,62.47,2141.92,No
CUST2178,Male,0,Yes,Yes,64,Month-to-month,Bank transfer,DSL,No,Yes,118.51,7543.71,No
CUST2179,Male,0,Yes,No,71,Month-to-month,Bank transfer,Fiber optic,Yes,No,23.8,1679.18,No
CUST2180,Female,0,Yes,No,24,Month-to-month,Bank transfer,DSL,No,No,91.22,2134.45,No
CUST2181,Female,0,No,Yes,56,Month-to-month,Bank transfer,No,No,Yes,77.26,4265.43,No
CUST2182,Female,0,No,Yes,31,Month-to-month,Bank transfer,DSL,No,No,69.06,2166.77,No
CUST2183,Female,0,Yes,No,62,Month-to-month,Credit card,Fiber optic,No,No,117.03,7229.65,No
CUST2184,Female,0,Yes,Yes,11,One year,Mailed check,No,Yes,Yes,31.22,297.67,No
CUST2185,Female,1,No,No,62,Month-to-month,Mailed check,Fiber optic,No,No,109.39,6721.7,Yes
CUST2186,Female,1,Yes,No,0,Month-to-month,Bank transfer,DSL,No,No,88.51,0.0,No
CUST2187,Male,0,No,Yes,50,Month-to-month,Mailed check,Fiber optic,No,No,44.42,2123.18,Yes
CUST2188,Male,0,No,Yes,69,Month-to-month,Mailed check,Fiber optic,No,No,109.97,7593.48,Yes
CUST2189,Female,0,No,Yes,7,One year,Credit card,No,No,Yes,61.79,301.16,No
CUST2190,Male,0,No,No,67,One year,Bank transfer,No,No,Yes,101.05,6793.92,Yes
CUST2191,Male,1,No,No,4,One year,Bank transfer,DSL,No,No,57.66,253.85,Yes
CUST2192,Male,0,No,No,38,Month-to-month,Mailed check,No,No,No,104.79,3977.06,Yes
CUST2193,Female,0,No,No,22,One year,Bank transfer,DSL,No,No,82.94,1828.39,Yes
CUST2194,Female,0,No,No,67,One year,Bank transfer,DSL,No,No,32.39,2155.86,No
CUST2195,Male,0,Yes,Yes,51,Month-to-month,Bank transfer,No,No,No,84.27,4309.03,No
CUST2196,Female,0,Yes,Yes,3,Month-to-month,Bank transfer,DSL,Yes,No,37.52,123.24,Yes
CUST2197,Male,1,Yes,No,46,Month-to-month,Mailed check,DSL,No,No,60.02,2826.0,Yes
CUST2198,Male,0,Yes,Yes,20,One year,Electronic check,DSL,No,No,35.37,784.04,Yes
CUST2199,Male,0,No,Yes,55,One year,Mailed check,Fiber optic,No,No,20.25,1188.86,No
CUST2200,Male,1,No,No,65,Month-to-month,Credit card,Fiber optic,No,Yes,39.61,2534.76,No
CUST2201,Female,0,Yes,No,58,One year,Electronic check,Fiber optic,No,No,72.71,4255.07,No
CUST2202,Female,0,Yes,No,6,Month-to-month,Electronic check,DSL,No,No,67.12,428.02,Yes
CUST2203,Female,0,No,No,48,Month-to-month,Electronic check,Fiber optic,No,No,69.15,3286.75,No
CUST2204,Male,0,Yes,Yes,15,Two year,Mailed check,No,No,No,43.26,604.58,No
CUST2205,Female,1,Yes,No,16,Two year,Credit card,No,Yes,No,87.89,1387.4,No
CUST2206,Male,0,No,Yes,33,Month-to-month,Mailed check,DSL,Yes,No,89.83,2911.35,No
CUST2207,Female,1,No,No,32,Month-to-month,Credit card,No,Yes,Yes,54.51,1674.86,No
CUST2208,Male,0,Yes,No,25,Month-to-month,Mailed check,Fiber optic,No,No,107.88,2721.87,Yes
CUST2209,Male,1,Yes,Yes,65,Month-to-month,Mailed check,DSL,No,Yes,83.69,5441.49,Yes
CUST2210,Male,0,Yes,No,62,Two year,Mailed check,DSL,Yes,No,90.73,5626.64,No
CUST2211,Female,0,No,Yes,40,Two year,Electronic check,DSL,No,Yes,46.29,1897.93,No
CUST2212,Female,0,No,No,57,One year,Mailed check,Fiber optic,No,No,18.06,1019.63,No
CUST2213,Female,1,Yes,No,9,Month-to-month,Credit card,DSL,Yes,No,106.27,997.95,Yes
CUST2214,Female,0,No,No,14,One year,Credit card,Fiber optic,No,No,101.89,1389.51,No
CUST2215,Male,0,No,No,41,Month-to-month,Credit card,DSL,No,No,30.57,1216.11,No
CUST2216,Female,0,Yes,Yes,56,Two year,Electronic check,No,No,No,56.16,3145.66,No
CUST2217,Female,0,No,No,16,Two year,Mailed check,DSL,No,No,85.46,1473.43,Yes
CUST2218,Male,1,No,No,59,One year,Mailed check,No,No,Yes,84.52,5050.95,Yes
CUST2219,Male,0,Yes,Yes,8,Month-to-month,Bank transfer,No,No,No,105.76,900.98,Yes
CUST2220,Male,0,Yes,No,35,Month-to-month,Electronic check,DSL,No,Yes,32.31,1062.25,Yes
CUST2221,Female,0,No,No,72,Month-to-month,Credit card,Fiber optic,No,No,61.85,4460.46,Yes
CUST2222,Male,0,No,Yes,35,Two year,Credit card,DSL,No,No,27.92,1018.26,No
CUST2223,Male,0,No,No,47,Month-to-month,Mailed check,No,No,Yes,57.74,2818.05,No
CUST2224,Male,0,No,Yes,50,Month-to-month,Credit card,Fiber optic,No,No,19.54,892.81,Yes
CUST2225,Female,0,No,No,69,Month-to-month,Mailed check,DSL,Yes,No,109.62,7600.33,Yes
CUST2226,Male,0,Yes,Yes,67,Two year,Mailed check,DSL,No,Yes,71.76,4861.14,No
CUST2227,Female,0,No,No,21,Month-to-month,Bank transfer,Fiber optic,No,No,104.68,2220.87,Yes
CUST2228,Female,0,Yes,No,5,Two year,Electronic check,No,No,No,24.11,53.03,No
CUST2229,Male,0,Yes,No,25,Two year,Mailed check,Fiber optic,Yes,No,41.2,1042.66,No
CUST2230,Male,0,No,No,2,Two year,Mailed check,No,Yes,No,44.46,110.36,Yes
CUST2231,Female,0,No,No,51,Month-to-month,Mailed check,Fiber optic,No,No,57.44,2938.33,Yes
CUST2232,Male,1,Yes,No,59,Month-to-month,Bank transfer,DSL,Yes,Yes,99.89,5859.26,No
CUST2233,Male,1,No,Yes,62,Month-to-month,Mailed check,No,No,No,57.43,3520.22,No
CUST2234,Female,0,Yes,No,64,Month-to-month,Electronic check,DSL,No,No,38.87,2510.49,Yes
CUST2235,Female,0,Yes,No,51,Month-to-month,Electronic check,No,No,No,24.63,1222.31,No
CUST2236,Male,1,Yes,No,13,One year,Credit card,Fiber optic,Yes,No,26.11,306.75,No
CUST2237,Female,0,No,No,71,Month-to-month,Electronic check,DSL,Yes,No,95.52,6774.94,No
CUST2238,Male,0,No,No,67,Two year,Credit card,Fiber optic,Yes,No,63.37,4253.78,No
CUST2239,Male,0,Yes,No,27,Month-to-month,Electronic check,No,Yes,No,92.07,2537.83,Yes
CUST2240,Male,0,No,No,70,One year,Credit card,No,No,No,87.59,6071.5,No
CUST2241,Female,0,Yes,Yes,9,One year,Mailed check,DSL,No,No,31.81,221.55,No
CUST2242,Male,0,No,No,56,One year,Bank transfer,DSL,Yes,No,32.57,1804.82,No
CUST2243,Male,1,Yes,No,65,Two year,Bank transfer,Fiber optic,Yes,No,95.04,6087.59,No
CUST2244,Male,1,Yes,No,49,One year,Bank transfer,Fiber optic,Yes,No,91.57,4516.26,No
CUST2245,Female,0,No,No,13,Two year,Mailed check,Fiber optic,No,No,56.56,635.6,No
CUST2246,Female,0,Yes,Yes,15,Month-to-month,Bank transfer,DSL,No,Yes,25.9,423.87,Yes
CUST2247,Female,0,Yes,No,53,Month-to-month,Electronic check,No,No,No,19.23,1074.64,No
CUST2248,Female,0,No,No,42,Month-to-month,Credit card,Fiber optic,No,No,47.39,2003.37,Yes
CUST2249,Female,0,No,Yes,41,Month-to-month,Mailed check,No,No,No,18.94,683.67,No
CUST2250,Male,0,Yes,No,21,Month-to-month,Bank transfer,Fiber optic,No,Yes,41.47,876.18,No
CUST2251,Female,1,Yes,Yes,67,Month-to-month,Electronic check,Fiber optic,Yes,No,60.79,4033.09,Yes
CUST2252,Female,0,Yes,No,18,Month-to-month,Electronic check,No,No,No,30.38,486.74,Yes
CUST2253,Female,0,No,Yes,65,Month-to-month,Mailed check,Fiber optic,Yes,Yes,28.64,1890.57,No
CUST2254,Male,1,Yes,No,38,Month-to-month,Mailed check,No,No,No,109.44,4197.06,No
CUST2255,Female,0,No,No,72,Two year,Bank transfer,No,Yes,No,77.72,5660.12,No
CUST2256,Female,0,No,No,18,Month-to-month,Credit card,Fiber optic,No,Yes,113.31,2025.34,Yes
CUST2257,Male,0,Yes,No,15,One year,Bank transfer,Fiber optic,Yes,No,53.27,807.65,No
CUST2258,Female,0,Yes,No,53,Month-to-month,Bank transfer,DSL,No,No,87.07,4697.98,Yes
CUST2259,Male,0,Yes,Yes,24,Two year,Mailed check,DSL,No,No,38.88,1037.88,No
CUST2260,Male,0,Yes,Yes,17,Two year,Bank transfer,DSL,No,No,81.07,1432.21,No
CUST2261,Male,0,No,No,22,One year,Bank transfer,DSL,No,No,31.22,669.34,No
CUST2262,Male,1,Yes,Yes,10,One year,Credit card,DSL,No,No,18.21,182.46,Yes
CUST2263,Male,0,Yes,No,38,Month-to-month,Electronic check,DSL,No,No,113.02,4285.85,No
CUST2264,Female,0,No,No,67,Two year,Electronic check,Fiber optic,No,No,74.6,5033.48,No
CUST2265,Male,0,Yes,No,24,Two year,Credit card,Fiber optic,Yes,No,112.55,2660.22,No
CUST2266,Male,0,No,No,62,Two year,Electronic check,DSL,No,No,52.05,3243.17,No
CUST2267,Female,0,Yes,Yes,29,One year,Bank transfer,DSL,No,No,51.43,1507.79,No
CUST2268,Male,0,No,No,44,Month-to-month,Credit card,Fiber optic,No,No,58.87,2609.47,Yes
CUST2269,Female,0,No,No,60,Two year,Credit card,Fiber optic,No,Yes,90.02,5350.08,No
CUST2270,Female,0,No,No,50,Month-to-month,Mailed check,Fiber optic,No,Yes,75.71,3797.86,Yes
CUST2271,Female,0,No,No,8,One year,Electronic check,Fiber optic,No,No,112.39,987.58,Yes
CUST2272,Male,0,Yes,Yes,1,Month-to-month,Mailed check,No,No,No,20.59,0.0,Yes
CUST2273,Male,0,Yes,No,4,Two year,Bank transfer,Fiber optic,No,No,90.24,373.95,Yes
CUST2274,Male,1,No,No,61,Month-to-month,Credit card,Fiber optic,Yes,No,51.69,3060.99,No
CUST2275,Female,0,No,No,68,Month-to-month,Bank transfer,No,Yes,Yes,36.38,2486.48,No
CUST2276,Male,0,Yes,Yes,51,One year,Electronic check,No,No,No,70.06,3583.89,No
CUST2277,Male,0,Yes,No,4,One year,Mailed check,Fiber optic,No,Yes,69.52,283.9,No
CUST2278,Male,0,Yes,No,58,One year,Electronic check,Fiber optic,No,No,31.98,1891.36,No
CUST2279,Female,0,Yes,Yes,67,Month-to-month,Bank transfer,DSL,Yes,No,38.59,2571.58,Yes
CUST2280,Female,0,Yes,No,8,Month-to-month,Mailed check,Fiber optic,No,No,59.63,535.86,Yes
CUST2281,Male,0,No,No,21,One year,Electronic check,No,No,No,59.7,1209.54,No
CUST2282,Male,0,Yes,No,26,Two year,Bank transfer,Fiber optic,No,Yes,50.39,1382.3,No
CUST2283,Male,0,Yes,No,9,Two year,Electronic check,No,No,No,33.15,308.98,No
CUST2284,Male,0,No,Yes,60,Month-to-month,Credit card,Fiber optic,No,Yes,18.45,1103.42,No
CUST2285,Female,0,No,No,50,Two year,Mailed check,No,Yes,Yes,116.96,5776.41,No
CUST2286,Female,1,No,No,9,Month-to-month,Mailed check,Fiber optic,No,Yes,114.24,972.68,Yes
CUST2287,Female,0,No,No,5,Month-to-month,Mailed check,DSL,No,No,67.33,354.19,No
CUST2288,Female,0,Yes,No,61,Month-to-month,Credit card,Fiber optic,No,Yes,119.5,7253.66,Yes
CUST2289,Male,0,No,No,4,Month-to-month,Mailed check,DSL,Yes,No,86.71,396.59,No
CUST2290,Male,0,No,Yes,69,One year,Credit card,DSL,No,No,25.02,1740.75,No
CUST2291,Male,0,Yes,No,62,Month-to-month,Mailed check,No,Yes,No,30.01,1789.37,No
CUST2292,Female,0,No,No,55,Month-to-month,Electronic check,DSL,No,Yes,111.44,6167.25,No
CUST2293,Male,0,No,No,58,Month-to-month,Electronic check,No,Yes,Yes,82.27,4763.54,Yes
CUST2294,Female,0,Yes,No,62,Month-to-month,Electronic check,DSL,Yes,No,104.0,6445.71,No
CUST2295,Female,0,Yes,No,58,One year,Electronic check,DSL,Yes,No,109.62,6410.19,No
CUST2296,Male,0,Yes,No,50,Month-to-month,Credit card,No,Yes,Yes,63.69,3114.79,No
CUST2297,Male,0,Yes,Yes,49,Month-to-month,Bank transfer,Fiber optic,Yes,No,22.95,1068.32,No
CUST2298,Male,0,Yes,No,3,One year,Bank transfer,Fiber optic,No,No,37.2,127.88,No
CUST2299,Female,0,No,No,47,One year,Electronic check,Fiber optic,Yes,No,24.79,1080.19,No
CUST2300,Male,0,Yes,No,31,One year,Bank transfer,Fiber optic,No,No,37.25,1124.39,No
CUST2301,Female,0,No,No,50,Month-to-month,Bank transfer,No,Yes,No,59.87,3042.42,Yes
CUST2302,Male,0,No,No,51,Two year,Mailed check,Fiber optic,No,No,30.06,1527.62,No
CUST2303,Female,0,No,No,33,Two year,Credit card,Fiber optic,No,No,35.01,1086.61,No
CUST2304,Female,1,No,No,35,Two year,Electronic check,No,Yes,No,63.47,2230.9,No
CUST2305,Male,0,Yes,No,69,One year,Bank transfer,DSL,No,No,52.7,3616.06,No
CUST2306,Female,0,Yes,No,42,Month-to-month,Bank transfer,Fiber optic,Yes,No,65.7,2724.29,No
CUST2307,Female,0,No,No,15,Two year,Electronic check,No,No,No,61.78,1104.52,No
CUST2308,Male,0,No,No,58,Month-to-month,Mailed check,Fiber optic,No,Yes,83.74,4885.66,Yes
CUST2309,Female,0,No,No,52,Month-to-month,Electronic check,No,Yes,Yes,113.59,5892.51,No
CUST2310,Male,0,Yes,No,18,Month-to-month,Mailed check,Fiber optic,No,No,29.0,566.92,Yes
CUST2311,Female,1,No,No,40,Month-to-month,Bank transfer,No,Yes,No,28.12,1110.25,No
CUST2312,Male,0,Yes,No,46,Two year,Credit card,No,No,No,104.99,4803.63,No
CUST2313,Male,0,No,Yes,53,One year,Mailed check,DSL,No,No,69.65,3706.42,No
CUST2314,Female,1,No,Yes,54,One year,Mailed check,DSL,No,No,96.17,5218.61,No
CUST2315,Female,0,Yes,No,18,One year,Electronic check,Fiber optic,No,Yes,39.97,765.75,Yes
CUST2316,Female,0,No,No,61,Month-to-month,Bank transfer,Fiber optic,Yes,No,102.54,6326.12,Yes
CUST2317,Female,0,Yes,No,58,Month-to-month,Credit card,DSL,Yes,No,112.23,6568.72,No
CUST2318,Female,0,Yes,No,64,One year,Electronic check,DSL,Yes,No,82.82,5343.31,No
CUST2319,Male,0,No,Yes,67,One year,Electronic check,DSL,No,No,28.8,1977.56,No
CUST2320,Female,1,No,No,27,Month-to-month,Credit card,No,Yes,Yes,109.32,3010.88,No
CUST2321,Male,0,No,No,17,One year,Bank transfer,Fiber optic,No,No,98.83,1715.6,No
CUST2322,Male,0,No,No,25,Month-to-month,Credit card,Fiber optic,No,No,94.59,2285.48,Yes
CUST2323,Female,0,No,No,18,Month-to-month,Electronic check,DSL,Yes,Yes,21.75,416.38,Yes
CUST2324,Male,0,No,Yes,54,Month-to-month,Electronic check,Fiber optic,No,No,99.49,5441.31,No
CUST2325,Male,1,No,Yes,56,Month-to-month,Mailed check,DSL,No,No,32.07,1755.78,No
CUST2326,Male,0,Yes,No,5,Two year,Credit card,DSL,No,No,40.68,183.8,No
CUST2327,Male,0,No,No,0,Two year,Credit card,No,No,No,76.87,0.0,No
CUST2328,Female,0,Yes,No,7,Month-to-month,Credit card,No,No,No,45.03,324.72,Yes
CUST2329,Male,0,No,Yes,50,One year,Electronic check,DSL,No,No,85.46,4245.24,No
CUST2330,Female,0,Yes,Yes,24,One year,Bank transfer,DSL,No,Yes,80.02,1923.34,No
CUST2331,Female,0,Yes,No,46,Month-to-month,Electronic check,DSL,No,No,29.03,1361.04,Yes
CUST2332,Male,0,Yes,No,54,Month-to-month,Mailed check,Fiber optic,Yes,Yes,84.91,4484.63,Yes
CUST2333,Female,0,No,No,63,Two year,Electronic check,DSL,No,No,112.24,7074.86,No
CUST2334,Female,0,Yes,Yes,9,One year,Electronic check,DSL,Yes,No,34.43,290.74,No
CUST2335,Female,0,Yes,No,55,Two year,Electronic check,DSL,Yes,No,78.9,4254.16,No
CUST2336,Male,0,No,Yes,11,Month-to-month,Mailed check,Fiber optic,No,No,52.87,609.78,No
CUST2337,Female,0,No,Yes,32,One year,Credit card,Fiber optic,No,Yes,64.88,2091.72,Yes
CUST2338,Female,0,Yes,No,70,Month-to-month,Bank transfer,Fiber optic,No,No,47.27,3317.15,No
CUST2339,Female,0,Yes,Yes,16,Month-to-month,Bank transfer,Fiber optic,Yes,No,54.12,896.44,No
CUST2340,Male,0,Yes,Yes,60,Month-to-month,Mailed check,No,No,No,20.95,1273.06,Yes
CUST2341,Female,0,Yes,No,9,Month-to-month,Credit card,No,No,No,118.12,1026.19,No
CUST2342,Male,0,No,No,30,Month-to-month,Credit card,DSL,Yes,No,81.73,2488.05,Yes
CUST2343,Male,0,No,No,59,Month-to-month,Mailed check,DSL,No,No,69.07,4119.84,Yes
CUST2344,Male,1,No,No,69,Month-to-month,Electronic check,Fiber optic,No,No,57.14,3888.37,Yes
CUST2345,Male,0,Yes,Yes,16,One year,Credit card,DSL,No,No,73.02,1212.35,Yes
